City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1491,Morristown,US,2023-03-02 02:00:03,36.214,-83.2949,70.5,73,75,9.22
1492,Jamestown,US,2023-03-02 02:02:17,42.097,-79.2353,46.04,82,20,5.75
1493,Santa Cruz,BO,2023-03-02 02:00:35,-17.8,-63.1667,78.26,83,100,9.22
1494,Eatonton,US,2023-03-02 02:02:18,33.3268,-83.3885,71.38,81,99,5.53
1495,Country Club Hills,US,2023-03-02 02:02:18,41.5681,-87.7203,50.92,70,100,8.21
1496,Morgantown,US,2023-03-02 01:57:50,39.6295,-79.9559,70.65,47,0,4.61
1497,Escondido,US,2023-03-02 02:02:01,33.1192,-117.0864,50.9,60,75,20.0
1498,Colorines,MX,2023-03-02 02:02:19,19.2,-100.1667,61.41,49,40,5.06
1499,Waynesville,US,2023-03-02 02:00:03,35.4887,-82.9887,61.88,64,83,8.99
1500,Meridian,US,2023-03-02 01:58:12,43.6121,-116.3915,40.05,60,0,14.97
1501,Bogalusa,US,2023-03-02 02:02:21,30.791,-89.8487,78.85,73,100,9.22
1502,Stuttgart,DE,2023-03-02 02:01:48,48.7823,9.177,34.57,85,0,9.22
1503,Edwardsville,US,2023-03-02 01:58:33,38.8114,-89.9532,58.06,70,100,3.0
1504,Miami,US,2023-03-02 02:00:41,25.7743,-80.1937,75.22,73,5,5.01
1505,Alvaro Obregon,MX,2023-03-02 02:02:22,19.3733,-99.225,71.96,41,93,5.01
1506,Grinnell,US,2023-03-02 02:02:22,41.743,-92.7224,35.58,81,75,18.41
1507,Sancti Spiritus,CU,2023-03-02 02:02:23,21.9297,-79.4425,70.99,70,6,8.32
1508,Nagua,DO,2023-03-02 02:02:23,19.3832,-69.8474,70.93,77,5,5.28
1509,Alcoa,US,2023-03-02 01:59:51,35.7895,-83.9738,72.01,83,100,5.21
1510,Gustavo Diaz Ordaz,MX,2023-03-02 02:02:24,26.2333,-98.5833,79.25,76,100,18.66
1511,Tweed,CA,2023-03-02 02:02:25,44.4751,-77.3162,33.58,92,100,7.78
1512,Puruaran,MX,2023-03-02 02:02:25,19.1,-101.5333,69.19,48,52,4.72
1513,Vallejo,US,2023-03-02 02:01:46,38.1041,-122.2566,53.89,40,46,8.99
1514,Bellevue,US,2023-03-02 01:58:23,47.6104,-122.2007,45.18,72,100,13.8
1515,Franklin,US,2023-03-02 02:02:27,39.9667,-83.0166,66.72,58,75,10.36
1516,Macamic,CA,2023-03-02 02:02:28,48.7502,-78.9996,20.93,96,100,6.31
1517,Oneida,US,2023-03-02 02:02:28,43.2001,-75.4663,37.8,80,100,10.36
1518,Bassano,CA,2023-03-02 02:00:21,50.7834,-112.4685,17.64,95,100,2.59
1519,Lake Charles,US,2023-03-02 02:01:14,30.2131,-93.2044,75.18,94,75,13.8
1520,Coatzintla,MX,2023-03-02 02:00:07,20.4833,-97.45,72.75,77,93,3.78
1521,Tapalpa,MX,2023-03-02 02:03:29,19.95,-103.7667,56.3,49,100,2.82
1522,Stevens Point,US,2023-03-02 02:03:30,44.5236,-89.5746,35.29,89,100,3.0
1523,Sun Valley,US,2023-03-02 02:01:51,39.5963,-119.776,30.04,61,40,9.22
1524,Austintown,US,2023-03-02 02:03:30,41.1017,-80.7645,53.4,75,75,5.75
1525,Daytona Beach,US,2023-03-02 02:03:31,29.2108,-81.0228,76.01,87,20,4.61
1526,Perris,US,2023-03-02 02:03:31,33.7825,-117.2287,46.98,73,75,4.0
1527,Carlyle,US,2023-03-02 02:03:32,38.6103,-89.3726,57.56,73,100,1.99
1528,Sandusky,US,2023-03-02 02:00:03,41.3501,-83.1332,48.52,83,100,1.01
1529,Culpeper,US,2023-03-02 02:03:32,38.5004,-77.9664,53.01,79,0,1.99
1530,Lampazos De Naranjo,MX,2023-03-02 02:00:30,27.0167,-100.5167,85.1,32,99,9.51
1531,Forestville,US,2023-03-02 02:03:33,38.8451,-76.875,51.33,85,0,6.91
1532,Hermosillo,MX,2023-03-02 01:58:52,29.0667,-110.9667,62.85,44,5,8.01
1533,Wooster,US,2023-03-02 01:59:22,40.8051,-81.9351,58.41,76,100,4.61
1534,Wausau,US,2023-03-02 02:00:03,44.9591,-89.6301,31.91,92,100,4.0
1535,Xicotencatl,MX,2023-03-02 02:03:34,23.0167,-98.8833,77.23,66,17,11.23
1536,Ensley,US,2023-03-02 02:03:34,30.5188,-87.2728,72.99,91,40,12.66
1537,Macklin,CA,2023-03-02 02:03:35,52.3334,-109.9348,14.34,95,100,7.49
1538,Celina,US,2023-03-02 02:00:09,40.5489,-84.5702,55.26,84,100,9.31
1539,Westlock,CA,2023-03-02 02:03:36,54.1502,-113.8688,13.17,93,100,8.25
1540,Grandview,US,2023-03-02 02:03:36,38.8858,-94.533,51.75,35,0,6.91
1541,Miragoane,HT,2023-03-02 02:03:36,18.4423,-73.0876,77.25,72,49,5.86
1542,Rome,US,2023-03-02 01:59:55,34.257,-85.1647,72.01,85,100,8.99
1543,Chatham,GB,2023-03-02 02:00:46,51.3789,0.5279,39.36,69,2,1.99
1544,Port Lavaca,US,2023-03-02 02:03:37,28.615,-96.6261,77.05,88,100,6.91
1545,Arroyo Grande,US,2023-03-02 02:03:38,35.1186,-120.5907,51.04,67,0,11.5
1546,Yago,MX,2023-03-02 02:03:38,21.8333,-105.0667,67.23,65,97,1.79
1547,Shreveport,US,2023-03-02 01:59:05,32.5251,-93.7502,79.02,71,75,8.05
1548,Killarney,IE,2023-03-02 02:03:39,52.05,-9.5167,40.73,75,100,4.12
1549,Santa Cruz Del Norte,CU,2023-03-02 02:03:39,23.1539,-81.9236,74.89,63,0,11.72
1550,Paducah,US,2023-03-02 02:03:40,37.0834,-88.6001,64.18,92,100,3.44
1551,Gatesville,US,2023-03-02 02:03:40,31.4352,-97.7439,75.49,85,0,3.11
1552,Bernalillo,US,2023-03-02 02:03:40,35.05,-106.6673,48.49,40,75,9.22
1553,Arkadelphia,US,2023-03-02 02:03:41,34.1209,-93.0538,64.18,96,100,5.75
1554,Makakilo City,US,2023-03-02 02:03:41,21.3469,-158.0858,73.69,74,75,13.8
1555,Foam Lake,CA,2023-03-02 02:03:42,51.65,-103.5343,10.42,90,100,11.99
1556,Spruce Grove,CA,2023-03-02 02:03:42,53.5334,-113.9187,18.91,73,40,6.91
1557,Pine Hills,US,2023-03-02 02:03:42,28.5578,-81.4534,77.07,70,0,10.36
1558,Manhattan,US,2023-03-02 02:01:04,40.7834,-73.9662,42.42,88,100,8.05
1559,Grass Valley,US,2023-03-02 02:03:43,39.2191,-121.0611,41.47,72,61,5.01
1560,Coaticook,CA,2023-03-02 01:58:56,45.1334,-71.7991,33.57,95,100,4.92
1561,La Salle,US,2023-03-02 02:03:03,41.3334,-89.0918,49.82,43,0,9.22
1562,Greeley,US,2023-03-02 02:02:40,40.4233,-104.7091,32.34,79,100,0.0
1563,Tucson,US,2023-03-02 01:58:47,32.2217,-110.9265,61.18,40,100,25.32
1564,Hartford,US,2023-03-02 02:00:08,41.7668,-72.7662,38.07,83,83,4.0
1565,Evansville,US,2023-03-02 02:03:44,37.9748,-87.5558,62.65,61,40,8.05
1566,Tabasco,MX,2023-03-02 02:03:45,18.0,-92.6667,82.08,83,0,9.22
1567,Boulder,US,2023-03-02 02:03:18,40.0833,-105.3505,24.66,87,100,3.44
1568,Baragua,CU,2023-03-02 02:04:45,21.6967,-78.6328,72.23,70,0,7.94
1569,Ocoyoacac,MX,2023-03-02 02:04:45,19.2719,-99.4589,69.94,42,40,6.91
1570,Lubbock,US,2023-03-02 02:03:02,33.6001,-101.8338,59.38,25,20,13.8
1571,Baltimore,US,2023-03-02 02:04:02,39.2904,-76.6122,49.28,85,20,5.75
1572,Camrose,CA,2023-03-02 02:00:22,53.0168,-112.8353,14.92,74,100,7.18
1573,Oswego,US,2023-03-02 02:04:46,43.4501,-76.1497,35.74,84,99,5.99
1574,Lake Shore,US,2023-03-02 02:04:46,39.1071,-76.485,49.15,85,0,8.05
1575,Estevan,CA,2023-03-02 02:04:47,49.1334,-102.9842,10.74,72,0,11.5
1576,Immokalee,US,2023-03-02 02:02:45,26.4187,-81.4173,73.35,78,10,4.97
1577,Talladega,US,2023-03-02 02:04:47,33.4359,-86.1058,74.41,78,0,6.91
1578,West Richland,US,2023-03-02 02:04:47,46.3043,-119.3614,45.79,50,0,11.5
1579,Preston,GB,2023-03-02 02:04:48,53.7667,-2.7167,42.89,90,100,9.51
1580,Saucillo,MX,2023-03-02 02:00:18,28.0167,-105.2833,72.19,20,100,18.9
1581,Antiguo Morelos,MX,2023-03-02 02:04:48,22.5495,-99.0812,80.29,54,79,3.76
1582,Seymour,US,2023-03-02 02:04:49,38.9592,-85.8903,65.12,64,100,3.0
1583,Vulcan,RO,2023-03-02 02:04:49,45.3833,23.2667,34.7,96,73,3.27
1584,Harwich,GB,2023-03-02 02:04:49,51.9419,1.2844,36.5,82,3,3.0
1585,Ledyard,US,2023-03-02 02:04:50,41.4398,-72.0142,40.17,83,100,14.97
1586,Corning,US,2023-03-02 02:04:50,42.1428,-77.0547,42.49,80,0,5.75
1587,Jalpa,MX,2023-03-02 02:04:50,21.6333,-102.9667,70.59,19,98,4.61
1588,Kelowna,CA,2023-03-02 02:04:51,49.8831,-119.4857,37.45,57,100,6.91
1589,Jefferson City,US,2023-03-02 02:01:47,38.5767,-92.1735,53.67,53,100,5.93
1590,Alpine,US,2023-03-02 02:04:51,32.835,-116.7664,46.22,76,40,5.75
1591,Murray,US,2023-03-02 02:04:51,40.6669,-111.888,36.54,86,100,16.11
1592,Hamburg,DE,2023-03-02 02:00:15,53.55,10.0,33.3,98,100,9.22
1593,Rolla,US,2023-03-02 02:00:04,37.9514,-91.7713,55.06,59,100,5.01
1594,Mezcala,MX,2023-03-02 02:04:52,20.9333,-102.75,64.26,23,46,2.35
1595,Jupiter,US,2023-03-02 02:02:13,26.9342,-80.0942,77.02,80,75,3.44
1596,Gaffney,US,2023-03-02 02:04:52,35.0718,-81.6498,64.26,57,100,3.27
1597,El Rosario,MX,2023-03-02 02:04:52,24.2556,-107.1828,63.81,57,100,5.79
1598,Robinson,US,2023-03-02 02:04:53,31.4677,-97.1147,73.98,83,75,11.5
1599,Colotlan,MX,2023-03-02 02:04:53,22.1,-103.2667,64.04,23,100,5.84
1600,Aransas Pass,US,2023-03-02 02:04:53,27.9095,-97.15,75.29,92,100,17.27
1601,Hopewell,US,2023-03-02 02:03:32,37.3043,-77.2872,51.85,89,100,4.61
1602,Concepcion Del Oro,MX,2023-03-02 02:04:54,24.6333,-101.4167,64.24,18,100,3.69
1603,Actopan,MX,2023-03-02 02:04:54,20.2667,-98.9333,66.56,43,98,6.06
1604,Ponca City,US,2023-03-02 02:00:35,36.707,-97.0856,50.95,38,34,8.01
1605,Unity,CA,2023-03-02 02:04:55,52.4501,-109.1682,10.26,96,100,8.21
1606,Port Angeles,US,2023-03-02 02:04:14,48.1181,-123.4307,43.41,72,100,5.75
1607,Rancho Veloz,CU,2023-03-02 02:04:55,22.8806,-80.3917,71.6,69,0,10.92
1608,Statesville,US,2023-03-02 02:00:47,35.7826,-80.8873,61.36,55,0,0.0
1609,Palo Alto,US,2023-03-02 02:00:06,37.4419,-122.143,54.01,57,0,14.97
1610,Hannibal,US,2023-03-02 02:01:47,39.7084,-91.3585,51.71,27,0,3.44
1611,Conneaut,US,2023-03-02 02:02:17,41.9476,-80.5542,48.87,92,100,5.32
1612,Magalia,US,2023-03-02 02:04:56,39.8121,-121.5783,42.35,88,81,7.2
1613,Glen Allen,US,2023-03-02 02:04:56,37.666,-77.5064,51.31,89,0,5.75
1614,Elk River,US,2023-03-02 02:04:56,45.3038,-93.5672,27.37,82,100,11.99
1615,Suchil,MX,2023-03-02 02:04:57,23.6333,-103.9167,58.17,37,57,9.44
1616,Mims,US,2023-03-02 02:04:22,28.6653,-80.8448,77.34,85,0,5.75
1617,Uniontown,US,2023-03-02 02:04:57,39.9001,-79.7164,63.36,82,100,4.94
1618,Sunnyside,US,2023-03-02 02:05:58,46.3237,-120.0087,44.58,39,0,12.66
1619,Oroville,US,2023-03-02 02:05:58,39.5138,-121.5564,50.0,43,0,5.75
1620,Manzanillo,CU,2023-03-02 02:05:58,20.3433,-77.1167,73.24,69,1,7.76
1621,Nuevo Laredo,MX,2023-03-02 02:05:58,27.4763,-99.5164,91.63,31,40,8.05
1622,Denton,US,2023-03-02 02:02:23,33.2001,-97.1336,63.09,58,100,2.73
1623,Lawton,US,2023-03-02 02:03:02,34.6087,-98.3903,56.07,58,0,1.99
1624,Moses Lake,US,2023-03-02 02:05:42,47.1301,-119.2781,41.36,48,100,5.75
1625,Orangeburg,US,2023-03-02 02:05:59,33.4918,-80.8557,70.09,84,0,8.05
1626,Saint-Felix-De-Valois,CA,2023-03-02 02:05:59,46.1668,-73.4324,32.45,86,100,3.38
1627,Two Hills,CA,2023-03-02 02:06:00,53.7169,-111.7518,14.36,85,100,9.22
1628,Tarboro,US,2023-03-02 02:06:00,35.8968,-77.5358,63.09,94,0,0.0
1629,Siloam Springs,US,2023-03-02 02:06:00,36.1881,-94.5405,57.78,55,0,5.75
1630,Toccoa,US,2023-03-02 02:05:10,34.5773,-83.3324,69.39,81,40,0.0
1631,Payette,US,2023-03-02 02:06:02,44.0782,-116.9338,37.54,48,0,18.41
1632,La Quinta,US,2023-03-02 02:06:02,33.6634,-116.31,46.53,62,0,5.75
1633,White Oak,US,2023-03-02 02:06:03,39.2131,-84.5994,64.35,66,40,13.8
1634,Junction City,US,2023-03-02 02:04:30,39.0286,-96.8314,47.86,39,0,6.91
1635,Kokomo,US,2023-03-02 02:06:04,40.4864,-86.1336,53.22,78,0,11.5
1636,Mecatlan,MX,2023-03-02 02:06:04,20.2167,-97.6667,74.44,62,94,1.86
1637,Maryville,US,2023-03-02 02:06:05,35.7565,-83.9705,71.31,78,100,5.75
1638,Martin,US,2023-03-02 02:06:05,27.0837,-80.4164,74.91,83,20,10.11
1639,Coffeyville,US,2023-03-02 02:06:06,37.0373,-95.6164,50.86,39,0,5.75
1640,Centerville,US,2023-03-02 02:04:52,39.6284,-84.1594,63.07,70,75,12.66
1641,Yaqui,MX,2023-03-02 02:06:06,27.3667,-110.1667,59.56,47,100,5.57
1642,Hopkinton,US,2023-03-02 02:06:07,41.4612,-71.7776,39.85,83,100,9.22
1643,San Antonio,US,2023-03-02 02:04:12,29.4241,-98.4936,81.52,72,0,13.8
1644,Hinche,HT,2023-03-02 02:06:07,19.15,-72.0167,68.18,85,6,4.79
1645,Hermiston,US,2023-03-02 02:06:08,45.8404,-119.2895,45.12,48,0,11.5
1646,San Nicolas De Los Garza,MX,2023-03-02 02:06:08,25.75,-100.3,91.18,22,75,5.75
1647,Lehigh Acres,US,2023-03-02 02:05:38,26.6254,-81.6248,73.94,83,0,0.0
1648,Zachary,US,2023-03-02 02:06:09,30.6485,-91.1565,77.94,72,0,10.74
1649,Barrhead,GB,2023-03-02 02:06:09,55.7992,-4.3929,42.24,65,75,13.8
1650,Herrin,US,2023-03-02 02:01:34,37.8031,-89.0276,61.02,65,75,0.0
1651,Manassas,US,2023-03-02 02:06:10,38.751,-77.4753,52.81,77,0,8.05
1652,Muncie,US,2023-03-02 02:01:50,40.1934,-85.3864,55.33,75,100,5.99
1653,San Juan De Abajo,MX,2023-03-02 02:06:11,20.8167,-105.1833,76.68,73,100,5.75
1654,Chowchilla,US,2023-03-02 02:05:00,37.123,-120.2602,49.68,63,7,19.55
1655,Beamsville,CA,2023-03-02 02:03:50,43.1668,-79.4829,35.31,92,100,1.14
